EmployeeID,FirstName,LastName,DOB,State,City,Department,JobTitle,Education,HiringDate,Salary
00-46210517,Vidur,Korpal,1995-10-24,Maharashtra,Pune,IT,Software Developer,Bachelor,2022-02-23 09:42:41,89670
00-87205978,Ishaan,Char,1978-12-19,West Bengal,Durgapur,IT,System Administrator,Master,2023-01-13 12:24:04,85241
00-93276088,Yuvraj ,Singhal,1964-08-03,Gujarat,Ahmedabad,Operations,Logistics Coordinator,Bachelor,2023-12-26 09:40:48,59361
00-79086760,Purab,Jhaveri,1978-09-17,Maharashtra,Mumbai,Sales,Sales Consultant,Master,2024-10-15 07:21:31,87867
00-16920612,Oorja,Chaudhuri,1977-06-27,Punjab,Chandigarh,Sales,Sales Consultant,PhD,2016-01-26 16:26:06,70510
00-93098685,Jayesh,Kanda,2005-07-23,Punjab,Amritsar,Operations,Inventory Specialist,High School,2015-07-10 06:35:55,58025
00-96996261,Prisha,Gaba,1994-09-14,Maharashtra,Nagpur,Operations,Logistics Coordinator,Bachelor,2020-12-10 16:54:34,54001
00-37476059,Nishith,Kala,1991-02-13,Uttar Pradesh,Kanpur,Operations,Logistics Coordinator,Bachelor,2017-10-29 10:50:44,52081
00-82428426,Arnav,Ramanathan,1989-06-14,Maharashtra,Nagpur,Operations,Inventory Specialist,Bachelor,2016-10-06 16:45:32,56443
00-87862305,Saksham,Hegde,2005-03-07,Maharashtra,Mumbai,Operations,Logistics Coordinator,Bachelor,2023-10-16 08:18:07,57717
00-40257672,Kaira,Rajan,2000-01-20,Maharashtra,Nagpur,IT,Software Developer,Master,2018-07-23 23:30:12,87491
00-66764586,Nayantara,Vora,1966-03-10,Maharashtra,Nagpur,HR,Recruiter,High School,2017-07-22 04:48:04,67228
00-56335527,Emir,Kara,1994-08-29,Maharashtra,Nagpur,Marketing,Content Creator,Bachelor,2019-11-18 04:17:34,55250
00-26469781,Arnav,Vyas,1980-04-15,Maharashtra,Nagpur,Operations,Logistics Coordinator,Bachelor,2019-07-21 10:39:32,51558
00-81518649,Heer,Hora,1966-03-28,Punjab,Chandigarh,Finance,Accounts Payable Specialist,Bachelor,2023-08-05 14:08:58,52485
00-59411699,Vidur,Kuruvilla,2006-06-25,Maharashtra,Pune,Sales,Sales Representative,Bachelor,2023-01-20 03:28:00,68776
00-18808386,Kanav,Dhingra,1993-06-24,Gujarat,Surat,Operations,Operations Analyst,Master,2017-06-04 14:00:02,53563
00-20760289,Romil,Soman,1983-01-09,Maharashtra,Mumbai,Sales,Sales Representative,Bachelor,2019-06-29 04:04:02,55863
00-20327693,Ivan,Kakar,1983-08-08,Maharashtra,Nagpur,Operations,Inventory Specialist,High School,2016-08-26 02:49:32,55351
00-29858055,Baiju,Sant,1998-09-30,Maharashtra,Pune,Operations,Logistics Coordinator,Bachelor,2020-12-16 22:52:03,55080
00-94191586,Hridaan,Kata,1994-04-22,Gujarat,Ahmedabad,Sales,Sales Representative,Bachelor,2015-02-05 02:58:09,51334
00-82670169,Saira,Krishna,1971-04-08,Uttar Pradesh,Varanasi,Operations,Logistics Coordinator,Bachelor,2024-03-10 19:35:26,54151
00-66388890,Vanya,Master,2000-10-01,Karnataka,Bangalore,IT,Software Developer,Bachelor,2019-02-22 13:08:58,72699
00-49126722,Vihaan,Jhaveri,1985-07-30,Maharashtra,Mumbai,Sales,Sales Specialist,Bachelor,2017-06-25 02:33:38,55837
00-41182544,Anay,Chakraborty,1994-06-10,Uttar Pradesh,Kanpur,Customer Service,Help Desk Technician,High School,2023-08-18 06:08:20,54708
00-55080697,Riya,Wason,1977-04-23,Punjab,Ludhiana,Customer Service,Support Specialist,High School,2019-12-09 17:56:51,55202
00-96711527,Amani,Bath,1980-08-01,Maharashtra,Nagpur,Sales,Sales Specialist,Master,2023-05-06 20:35:45,56431
00-99369591,Rania,Sachar,1974-09-23,Maharashtra,Pune,Sales,Sales Specialist,Master,2022-10-06 23:44:15,64214
00-71472671,Sana,Bhatia,1969-10-09,Maharashtra,Mumbai,Customer Service,Help Desk Technician,High School,2018-02-14 08:05:39,59784
00-51137063,Renee,Kar,1988-04-07,Maharashtra,Mumbai,IT,IT Support Specialist,High School,2017-02-03 03:06:52,57745
00-74994010,Eshani,Sathe,1989-09-14,Rajasthan,Jaipur,Operations,Logistics Coordinator,Bachelor,2018-10-10 06:57:18,51819
00-16351040,Vritika,Kumer,2005-03-21,Maharashtra,Mumbai,Customer Service,Help Desk Technician,High School,2017-03-04 02:22:22,73552
00-32328873,Uthkarsh,Maharaj,1989-06-20,Rajasthan,Jodhpur,IT,Software Developer,Bachelor,2021-01-18 01:14:03,73292
00-81848989,Tiya,Chada,1986-05-18,Maharashtra,Nagpur,Operations,Inventory Specialist,Bachelor,2017-08-08 14:45:48,55878
00-99436783,Nirvi,Venkataraman,1973-10-12,Maharashtra,Pune,Operations,Logistics Coordinator,Bachelor,2023-03-04 23:06:21,51466
00-25692379,Hunar,Chakraborty,1967-01-22,Maharashtra,Nagpur,Sales,Sales Representative,Bachelor,2015-06-12 22:47:05,53563
00-26974987,Ryan,Dubey,1993-12-07,Maharashtra,Nagpur,Operations,Inventory Specialist,Bachelor,2019-04-23 03:37:46,54085
00-37535486,Mishti,Chana,1971-07-26,Maharashtra,Mumbai,Customer Service,Help Desk Technician,High School,2020-12-14 23:01:03,56013
00-52539471,Hansh,Chaudhuri,1963-10-22,Maharashtra,Pune,Sales,Sales Specialist,PhD,2024-08-29 18:40:58,66980
00-70187134,Tarini,Date,1964-05-25,Maharashtra,Nagpur,Operations,Logistics Coordinator,Bachelor,2020-06-27 02:51:33,54540
00-50474667,Charvi,Varma,1997-07-01,Maharashtra,Pune,Customer Service,Customer Service Representative,Bachelor,2016-07-30 01:47:52,52379
00-77030603,Zara,Agate,2004-12-09,Maharashtra,Nagpur,IT,System Administrator,Master,2022-12-09 19:23:15,66990
00-30945115,Bhamini,Dani,1978-04-29,Maharashtra,Pune,Sales,Sales Representative,Bachelor,2015-08-17 16:35:40,52443
00-78103287,Nirvi,Khanna,1994-06-11,Maharashtra,Mumbai,IT,Software Developer,Master,2018-06-09 06:53:16,70136
00-73607213,Ahana ,Baral,2004-06-24,Maharashtra,Mumbai,Operations,Operations Analyst,Master,2023-08-22 01:21:25,64002
00-29741209,Aarush,Das,2000-10-24,Maharashtra,Mumbai,Operations,Inventory Specialist,High School,2023-04-19 00:12:01,54892
00-55457454,Miraya,Ratti,2001-07-04,Gujarat,Surat,IT,IT Support Specialist,Bachelor,2022-11-15 12:05:07,58754
00-15379569,Lakshay,Bakshi,1976-02-23,Uttar Pradesh,Kanpur,Customer Service,Customer Service Representative,Bachelor,2017-02-27 13:50:51,50561
00-51350093,Bhavin,Sachdeva,1987-04-26,Punjab,Chandigarh,Operations,Logistics Coordinator,Bachelor,2015-01-15 06:15:54,59305
00-39576862,Hunar,Varma,1965-10-10,Maharashtra,Pune,Sales,Sales Representative,Bachelor,2019-09-17 00:51:30,52433
00-17386489,Kashvi,Tripathi,2004-08-14,Maharashtra,Mumbai,Operations,Inventory Specialist,Bachelor,2021-04-26 21:40:36,57094
00-80656754,Shalv,Bassi,1966-11-26,Maharashtra,Pune,Operations,Operations Analyst,Master,2017-02-12 06:54:23,72857
00-13026428,Zeeshan,Chakraborty,1974-07-19,Maharashtra,Mumbai,Sales,Sales Specialist,Master,2016-09-18 00:20:14,61928
00-21727533,Raunak,Ramaswamy,2004-01-21,Maharashtra,Pune,Marketing,Marketing Coordinator,Bachelor,2024-08-10 06:03:37,63913
00-75829146,Vedika,Mand,1975-08-22,Maharashtra,Pune,Customer Service,Customer Service Representative,High School,2018-06-26 20:03:22,59088
00-17522583,Siya,Mann,1988-01-29,Maharashtra,Mumbai,Operations,Inventory Specialist,High School,2023-12-28 18:01:16,54689
00-29856967,Armaan,Batra,1983-12-08,Maharashtra,Pune,Sales,Sales Representative,Bachelor,2022-05-06 08:55:03,59382
00-61823158,Tushar,Yadav,1989-05-09,Maharashtra,Nagpur,IT,Software Developer,Master,2018-11-15 13:25:17,80975
00-57158074,Darshit,Sibal,1992-08-24,Maharashtra,Pune,Customer Service,Help Desk Technician,Bachelor,2018-11-24 12:12:55,50552
00-85300576,Ira,Bali,1983-06-30,Maharashtra,Pune,Sales,Sales Representative,Bachelor,2016-07-01 20:19:51,64213
00-65782199,Himmat,Bhat,1982-03-29,Maharashtra,Mumbai,IT,IT Support Specialist,High School,2023-05-08 20:26:45,57405
00-66885794,Eshani,Jhaveri,1999-04-09,Maharashtra,Nagpur,Sales,Sales Specialist,Master,2022-03-23 11:54:02,66847
00-88809974,Rasha,Cheema,2005-03-20,Rajasthan,Jaipur,Sales,Sales Representative,Bachelor,2020-01-23 14:19:10,56675
00-50698994,Emir,Mangal,2006-05-15,Maharashtra,Nagpur,Customer Service,Support Specialist,High School,2019-07-25 10:08:23,50769
00-18873909,Dhruv,Khurana,2004-09-20,Maharashtra,Mumbai,IT,Software Developer,Bachelor,2024-12-28 16:30:04,75065
00-60435319,Vedika,Sastry,1983-02-10,Maharashtra,Mumbai,Operations,Logistics Coordinator,Bachelor,2016-06-14 20:25:41,50447
00-46685578,Mahika,Vala,1985-02-07,Maharashtra,Mumbai,IT,IT Support Specialist,Bachelor,2019-04-11 20:12:25,59405
00-86224438,Eshani,Mani,2005-12-23,Maharashtra,Nagpur,HR,Recruiter,High School,2022-05-18 10:09:07,59477
00-34965358,Hansh,Rana,2001-11-08,Punjab,Amritsar,Operations,Logistics Coordinator,Bachelor,2023-07-12 18:45:16,59353
00-75845287,Elakshi,Sethi,2006-07-25,Maharashtra,Mumbai,Sales,Sales Consultant,PhD,2015-07-13 07:17:00,70866
00-88545322,Bhamini,Swamy,1975-10-23,Maharashtra,Pune,Operations,Logistics Coordinator,Bachelor,2018-12-10 04:20:32,56147
00-72203452,Manjari,Dada,1983-05-03,Punjab,Ludhiana,IT,IT Support Specialist,High School,2017-03-17 04:04:02,53817
00-45255913,Aarav,Bhargava,1965-03-14,Maharashtra,Mumbai,Operations,Operations Analyst,Bachelor,2018-06-30 13:02:53,59401
00-95437748,Mishti,Sunder,1971-08-05,Punjab,Amritsar,Operations,Inventory Specialist,Bachelor,2019-10-14 09:42:12,50075
00-48612968,Lakshay,Sura,2005-06-09,Maharashtra,Pune,Customer Service,Support Specialist,Bachelor,2019-06-11 00:39:04,56066
00-96541691,Zain,Bajaj,1986-04-13,Maharashtra,Nagpur,Operations,Logistics Coordinator,Bachelor,2017-05-16 18:58:28,50172
00-47207440,Jhanvi,Swaminathan,1978-01-06,Maharashtra,Pune,IT,Software Developer,Bachelor,2020-01-05 09:17:53,89205
00-58554539,Navya,Chaudhuri,1982-09-24,Maharashtra,Mumbai,Customer Service,Help Desk Technician,Bachelor,2020-04-08 19:20:35,52397
00-44616300,Vritika,Bandi,1984-07-05,Maharashtra,Mumbai,Sales,Sales Representative,Bachelor,2021-04-27 14:50:58,55791
00-26050250,Dishani,Maharaj,1985-08-11,Uttar Pradesh,Lucknow,Operations,Inventory Specialist,Bachelor,2018-10-25 21:15:43,54190
00-12354860,Aarush,Bhandari,1986-03-31,Maharashtra,Nagpur,Sales,Sales Specialist,Master,2023-05-13 13:43:14,77550
00-17853132,Vivaan,Sengupta,2002-04-13,Rajasthan,Jaipur,Operations,Inventory Specialist,Bachelor,2017-08-28 05:28:26,59200
00-28186152,Aniruddh,Thaman,1975-07-09,Maharashtra,Mumbai,Operations,Logistics Coordinator,Bachelor,2018-03-17 08:21:22,54678
00-58474537,Shalv,Thaman,1986-07-25,Punjab,Chandigarh,Finance,Accounts Payable Specialist,Bachelor,2019-12-25 04:16:13,57609
00-48903840,Pari,Khatri,1995-11-09,Maharashtra,Pune,Customer Service,Help Desk Technician,High School,2017-11-06 14:56:58,51998
00-78969993,Armaan,Roy,1972-10-21,West Bengal,Kolkata,IT,System Administrator,Master,2017-07-06 23:51:48,76864
00-22684736,Indrans,Ratti,1994-11-29,Maharashtra,Mumbai,Customer Service,Help Desk Technician,High School,2020-12-12 10:35:10,79232
00-53299559,Heer,Wason,1986-05-16,Maharashtra,Pune,IT,Software Developer,Master,2023-06-29 14:32:00,90050
00-50409241,Vardaniya,Talwar,1991-09-26,Punjab,Ludhiana,HR,HR Coordinator,Bachelor,2017-12-27 07:37:45,51341
00-58656970,Shanaya,Bala,1999-01-10,Punjab,Amritsar,Sales,Sales Specialist,Bachelor,2016-04-26 06:05:09,62044
00-29289438,Jivika,Seshadri,1985-01-13,Maharashtra,Pune,Operations,Inventory Specialist,Bachelor,2015-08-04 14:37:35,50895
00-60065117,Heer,Andra,1977-09-27,Maharashtra,Mumbai,Operations,Operations Analyst,Master,2023-08-13 05:44:09,79857
00-31881401,Piya,Gandhi,1987-08-18,Maharashtra,Nagpur,Finance,Accounts Payable Specialist,Bachelor,2016-01-26 17:09:00,50430
00-39677351,Indrajit,Dey,1965-09-08,West Bengal,Howrah,Operations,Inventory Specialist,Bachelor,2023-05-12 17:07:46,57996
00-80551927,Uthkarsh,Rattan,1999-12-04,Maharashtra,Nagpur,IT,Software Developer,Bachelor,2023-11-24 03:47:27,87442
00-25296356,Ivan,Mangal,2004-10-13,Maharashtra,Nagpur,Operations,Logistics Coordinator,Bachelor,2019-06-01 07:01:15,59566
00-27613681,Kabir,Rajan,1971-07-09,Maharashtra,Nagpur,Customer Service,Help Desk Technician,Bachelor,2024-12-01 18:35:50,60183
00-51818682,Vardaniya,Sheth,1984-07-18,Maharashtra,Mumbai,Operations,Logistics Coordinator,Bachelor,2022-10-01 21:33:26,52980
00-69315901,Saksham,Savant,1965-09-20,Maharashtra,Mumbai,Sales,Sales Specialist,PhD,2023-04-16 10:32:21,78150
00-55908520,Zain,Bassi,1997-05-23,Punjab,Amritsar,IT,Software Developer,Bachelor,2017-12-07 14:41:12,72791
00-25917805,Miraan,Grewal,1994-04-27,Maharashtra,Pune,Customer Service,Support Specialist,Bachelor,2017-11-19 03:06:14,52101
00-40410305,Romil,Chokshi,1999-04-20,Maharashtra,Pune,Operations,Logistics Coordinator,Bachelor,2018-04-28 09:48:38,56655
00-20550179,Jayant,Bhalla,1989-01-12,Maharashtra,Mumbai,IT,IT Support Specialist,High School,2019-11-01 20:12:29,58150
00-12524153,Armaan,Sood,1977-04-27,Maharashtra,Mumbai,Operations,Inventory Specialist,Bachelor,2023-12-21 17:04:29,59698
00-36353784,Divij,Kapadia,1997-12-31,Rajasthan,Jodhpur,Sales,Sales Specialist,PhD,2016-01-10 16:24:32,70107
00-89614758,Yasmin,Khurana,1997-08-05,Maharashtra,Pune,Sales,Sales Specialist,PhD,2016-02-29 20:06:32,75335
00-15809144,Kanav,Garde,1996-06-19,Uttar Pradesh,Lucknow,Operations,Inventory Specialist,High School,2016-10-11 10:50:43,56939
00-22952493,Eshani,Dubey,1985-11-04,Maharashtra,Nagpur,Finance,Accountant,Bachelor,2023-02-25 15:36:23,51171
00-88866745,Tiya,Viswanathan,1970-04-03,Maharashtra,Nagpur,Operations,Inventory Specialist,Bachelor,2023-11-16 06:53:10,51155
00-57182050,Ela,Sandhu,1972-08-06,Maharashtra,Pune,IT,Software Developer,Bachelor,2015-03-21 16:28:56,75385
00-47228730,Samaira,Badami,1994-10-29,Gujarat,Ahmedabad,Customer Service,Customer Service Representative,Bachelor,2024-05-30 12:35:02,54315
00-31549640,Riya,Venkatesh,1999-02-10,Maharashtra,Pune,Finance,Accountant,Bachelor,2023-02-14 23:40:10,60514
00-42456869,Aarush,Dugal,1966-07-25,Maharashtra,Mumbai,Operations,Logistics Coordinator,Bachelor,2020-09-23 19:47:30,50452
00-87595788,Kimaya,Viswanathan,1969-06-29,Maharashtra,Mumbai,Customer Service,Customer Service Manager,Bachelor,2022-05-10 10:29:08,70465
00-35709072,Anahita,Walia,1966-09-15,Maharashtra,Nagpur,Customer Service,Customer Service Representative,High School,2024-02-10 00:59:16,59338
00-82091897,Elakshi,Sinha,1984-10-30,West Bengal,Durgapur,Operations,Operations Manager,Bachelor,2015-01-09 17:31:52,74681
00-38724658,Kashvi,Sibal,1984-10-22,Maharashtra,Nagpur,Operations,Inventory Specialist,High School,2024-09-05 02:31:17,58534
00-59185834,Lakshay,Dyal,1977-03-19,Maharashtra,Mumbai,Operations,Inventory Specialist,Bachelor,2022-03-16 18:39:19,57570
00-24404851,Reyansh,Devi,1999-10-15,Maharashtra,Mumbai,Operations,Inventory Specialist,Bachelor,2017-05-04 22:41:29,50855
00-66920644,Trisha,Kannan,1971-07-29,Maharashtra,Mumbai,IT,Software Developer,Bachelor,2017-04-16 21:19:17,91327
00-25145863,Indrajit,Brar,1982-03-10,Punjab,Amritsar,Operations,Inventory Specialist,Bachelor,2022-02-14 10:50:53,51908
00-72532267,Abram,Rastogi,2001-08-25,Maharashtra,Mumbai,Finance,Accounts Payable Specialist,Bachelor,2016-07-18 15:23:33,53884
00-58486215,Ehsaan,Chauhan,2000-06-26,Maharashtra,Mumbai,Customer Service,Support Specialist,Bachelor,2022-05-17 01:12:06,50380
00-15450389,Ira,Dutta,1982-01-05,West Bengal,Howrah,Sales,Sales Specialist,PhD,2016-02-24 23:24:18,55083
00-61644447,Renee,Suri,1982-11-04,Maharashtra,Nagpur,IT,Software Developer,Bachelor,2017-08-11 22:50:27,70243
00-51876858,Nirvaan,Chada,1968-05-31,Maharashtra,Nagpur,IT,IT Support Specialist,High School,2022-05-01 22:14:57,57013
00-84345332,Manjari,Walla,1986-08-14,Maharashtra,Mumbai,Sales,Sales Specialist,Master,2019-07-29 22:32:37,69921
00-19342782,Ahana ,Bakshi,1972-06-02,Maharashtra,Mumbai,IT,Software Developer,Master,2023-01-12 06:13:53,86302
00-59317149,Anaya,Zacharia,1967-01-01,Rajasthan,Jaipur,Operations,Inventory Specialist,Bachelor,2017-02-11 03:18:37,51751
00-24115931,Veer,Bala,1969-06-05,Gujarat,Surat,Operations,Logistics Coordinator,Bachelor,2019-06-15 14:56:55,54005
00-21409300,Vihaan,Chakraborty,2004-02-18,Maharashtra,Mumbai,Marketing,SEO Specialist,High School,2016-12-12 03:17:36,58155
00-89263249,Kiara,Rau,1993-11-27,Maharashtra,Nagpur,Sales,Sales Representative,Bachelor,2024-08-27 08:28:31,64589
00-18685284,Taimur,Dugal,1986-03-08,Punjab,Chandigarh,Customer Service,Help Desk Technician,Bachelor,2018-11-14 11:06:41,57820
00-36878911,Kiaan,Saxena,1999-11-14,Maharashtra,Nagpur,Sales,Sales Specialist,PhD,2020-01-31 12:05:53,63002
00-41255233,Tanya,Singhal,1995-04-04,Maharashtra,Pune,IT,Software Developer,Bachelor,2023-08-09 12:10:47,93739
00-47382097,Hansh,Batra,1995-06-08,Maharashtra,Pune,IT,IT Support Specialist,High School,2022-02-07 18:33:24,56381
00-46637787,Amani,Dubey,1995-03-28,Maharashtra,Mumbai,Finance,Accountant,Bachelor,2022-07-02 17:48:19,64873
00-57794571,Mehul,Choudhury,1973-05-07,Maharashtra,Mumbai,Sales,Sales Specialist,PhD,2019-12-01 09:59:56,79476
00-75032899,Mannat,Dayal,1988-04-19,Karnataka,Mangalore,Operations,Inventory Specialist,Bachelor,2020-06-01 06:25:18,51676
00-71020042,Jivin,Sarma,1986-01-17,Maharashtra,Pune,Operations,Logistics Coordinator,Bachelor,2016-11-02 07:57:01,53019
00-76742957,Shaan,Karan,1996-09-28,Maharashtra,Nagpur,IT,Software Developer,Master,2017-01-12 18:04:55,82484
00-23368540,Chirag,Khanna,1971-04-01,Maharashtra,Mumbai,Sales,Sales Consultant,Master,2022-05-17 11:39:57,85110
00-13590174,Anvi,Kashyap,1975-03-11,Maharashtra,Nagpur,Operations,Inventory Specialist,High School,2024-04-19 14:49:45,59207
00-53883276,Tiya,Ghosh,2004-09-12,Maharashtra,Mumbai,Customer Service,Help Desk Technician,High School,2017-08-12 04:23:22,51733
00-22929680,Gokul,Kumar,1970-07-28,Maharashtra,Pune,Operations,Operations Analyst,Bachelor,2022-06-07 13:16:02,70451
00-79786361,Riya,Sunder,1970-11-06,Maharashtra,Pune,Sales,Sales Representative,Bachelor,2022-05-07 13:19:33,69067
00-49401349,Ivana,Sachar,1968-05-23,Karnataka,Mysore,IT,Software Developer,Master,2022-11-04 17:59:30,86738
00-45120118,Romil,Lata,1994-12-08,Maharashtra,Nagpur,Operations,Operations Analyst,Bachelor,2020-06-04 15:52:49,58625
00-12371679,Kiara,Jhaveri,1979-10-20,Maharashtra,Pune,Operations,Operations Analyst,Master,2024-08-29 02:58:22,60023
00-25989909,Nirvaan,Mahal,1974-05-22,Maharashtra,Pune,Sales,Sales Specialist,Bachelor,2018-07-07 08:03:27,50955
00-60511038,Veer,Bali,1986-10-02,Punjab,Chandigarh,Customer Service,Help Desk Technician,Bachelor,2019-03-22 20:55:12,50361
00-33738978,Rania,Rajagopal,1992-11-27,Maharashtra,Nagpur,Customer Service,Support Specialist,High School,2020-10-31 14:20:09,57758
00-32031067,Adira,Mander,1986-11-08,Maharashtra,Pune,Marketing,Content Creator,Bachelor,2020-07-30 11:21:30,58894
00-62221499,Rania,Dalal,1975-05-07,Punjab,Amritsar,Operations,Operations Analyst,Master,2019-09-15 07:59:37,70467
00-75841004,Oorja,Barad,2002-08-22,Maharashtra,Pune,Customer Service,Customer Service Representative,Bachelor,2022-11-21 23:03:30,54411
00-86800757,Aradhya,Bhandari,2003-11-12,Maharashtra,Pune,Operations,Operations Analyst,Bachelor,2019-08-20 11:49:34,63301
00-30979701,Anahi,Gaba,2001-05-04,Maharashtra,Nagpur,Operations,Logistics Coordinator,Bachelor,2020-02-07 22:12:01,56791
00-76396319,Ahana ,Chakrabarti,1984-07-12,Maharashtra,Mumbai,Sales,Sales Specialist,Master,2020-06-06 14:16:17,74787
00-57347151,Darshit,Ram,1970-12-19,Maharashtra,Mumbai,Marketing,SEO Specialist,High School,2022-09-24 05:24:14,78654
00-18244186,Kimaya,Solanki,1989-05-08,Maharashtra,Pune,IT,Software Developer,Master,2015-05-08 03:39:57,78062
00-59178730,Bhamini,Roy,1967-10-02,Maharashtra,Pune,Customer Service,Support Specialist,Bachelor,2018-02-05 03:49:43,58529
00-13610435,Madhav,Taneja,1973-01-07,Punjab,Chandigarh,Operations,Logistics Coordinator,Bachelor,2022-12-11 13:52:36,52225
00-61079694,Kavya,Zacharia,1963-07-31,Maharashtra,Nagpur,Marketing,SEO Specialist,Bachelor,2016-10-21 00:28:32,73678
00-65288255,Hunar,Sahota,1973-09-20,Maharashtra,Pune,Finance,Finance Manager,PhD,2018-06-25 22:01:39,102340
00-43234179,Hazel,Dhingra,1990-02-08,Maharashtra,Pune,Sales,Sales Specialist,PhD,2017-08-28 01:32:54,73679
00-21400686,Kashvi,Kapoor,1976-11-18,Maharashtra,Nagpur,Operations,Inventory Specialist,Bachelor,2024-03-20 20:54:20,50147
00-50924657,Pihu,Vyas,1985-02-10,Punjab,Chandigarh,Sales,Sales Consultant,PhD,2016-04-26 09:44:08,63268
00-82265081,Jiya,Sundaram,1984-04-16,Rajasthan,Udaipur,IT,Software Developer,Bachelor,2018-12-23 17:03:20,72908
00-66703371,Adira,Sekhon,1986-12-29,Maharashtra,Pune,Customer Service,Help Desk Technician,Bachelor,2020-02-04 16:13:08,68164
00-12738346,Keya,Agrawal,2005-03-06,Maharashtra,Pune,Operations,Inventory Specialist,High School,2022-07-18 05:29:43,56490
00-52481834,Yuvaan,Vaidya,1972-03-31,Rajasthan,Jaipur,IT,System Administrator,Master,2018-11-28 01:55:27,66375
00-86844836,Ritvik,Balasubramanian,1988-09-10,Rajasthan,Udaipur,Sales,Sales Representative,Bachelor,2016-12-15 22:38:03,52649
00-37636546,Ira,Bala,1963-08-16,Maharashtra,Mumbai,Sales,Sales Representative,Bachelor,2018-10-01 03:44:08,67045
00-99575241,Jhanvi,Tara,1988-01-06,Maharashtra,Mumbai,Operations,Inventory Specialist,High School,2018-02-12 14:27:44,53956
00-58765904,Raunak,Verma,1965-09-09,Maharashtra,Nagpur,Operations,Operations Analyst,Master,2024-04-01 08:36:23,68632
00-95287876,Adah,Sarna,2003-09-23,Maharashtra,Nagpur,IT,Software Developer,Bachelor,2023-06-03 02:50:49,81531
